	epoch	option_close	vix_close	nifty_close
0	1654659900	193.7	19.84	16446.35
1	1654659960	209.7	19.94	16422.45
2	1654660020	215.4	20.13	16414.55
3	1654660080	222.05	20.16	16408.75
4	1654660140	218.1	20.17	16410.75
5	1654660200	219.6	20.19	16409.3
6	1654660260	223.45	20.15	16404.05
7	1654660320	227.8	20.17	16398.85
8	1654660380	221.95	20.14	16404.6
9	1654660440	226.75	20.13	16399.55
10	1654660500	224.75	20.12	16402.0
11	1654660560	223.9	20.12	16404.55
12	1654660620	225.75	20.14	16400.95
13	1654660680	232.65	20.15	16389.75
14	1654660740	235.6	20.08	16385.5
15	1654660800	230.0	20.08	16393.75
16	1654660860	236.5	20.08	16384.7
17	1654660920	237.0	20.1	16381.2
18	1654660980	232.8	20.1	16386.85
19	1654661040	236.9	20.12	16383.15
20	1654661100	236.05	20.12	16380.15
21	1654661160	245.8	20.14	16368.45
22	1654661220	246.45	20.16	16372.9
23	1654661280	248.7	20.18	16366.5
24	1654661340	257.65	20.23	16359.6
25	1654661400	252.25	20.26	16362.05
26	1654661460	259.4	20.25	16356.3
27	1654661520	252.4	20.24	16366.5
28	1654661580	251.1	20.21	16369.6
29	1654661640	255.0	20.2	16364.95
30	1654661700	254.9	20.21	16362.35
31	1654661760	257.7	20.24	16356.1
32	1654661820	252.05	20.23	16364.55
33	1654661880	251.5	20.59	16365.75
34	1654661940	252.6	20.21	16365.85
35	1654662000	248.45	20.21	16369.75
36	1654662060	242.25	20.18	16379.4
37	1654662120	248.1	20.54	16373.65
38	1654662180	250.45	20.55	16371.6
39	1654662240	255.4	20.55	16362.7
40	1654662300	256.5	20.54	16358.2
41	1654662360	256.5	20.53	16358.2
42	1654662420	255.0	20.49	16358.65
43	1654662480	263.8	20.51	16350.75
44	1654662540	279.45	20.59	16339.3
45	1654662600	279.75	20.59	16334.4
46	1654662660	278.1	20.59	16334.9
47	1654662720	274.0	20.63	16339.7
48	1654662780	274.15	20.63	16340.9
49	1654662840	279.6	20.64	16333.75
50	1654662900	301.1	20.65	16310.55
51	1654662960	314.0	20.59	16296.9
52	1654663020	290.65	20.58	16323.9
53	1654663080	276.2	20.49	16342.7
54	1654663140	264.95	20.48	16350.4
55	1654663200	262.3	20.46	16351.9
56	1654663260	240.8	20.34	16376.35
57	1654663320	236.0	20.26	16384.65
