	epoch	option_close	vix_close	nifty_close
0	1657597500	83.1	18.55	16118.6
1	1657597560	77.45	18.56	16107.0
2	1657597620	79.8	18.59	16115.05
3	1657597680	81.7	18.58	16120.6
4	1657597740	84.1	18.56	16127.1
5	1657597800	81.3	18.57	16123.1
6	1657597860	84.25	18.59	16123.7
7	1657597920	86.7	18.59	16134.1
8	1657597980	86.05	18.58	16133.05
9	1657598040	90.1	18.57	16146.25
10	1657598100	85.55	18.59	16133.05
11	1657598160	86.2	18.57	16133.05
12	1657598220	88.8	18.58	16142.45
13	1657598280	91.05	18.56	16147.75
14	1657598340	88.2	18.57	16140.5
15	1657598400	83.8	18.58	16136.5
16	1657598460	84.95	18.58	16136.3
17	1657598520	87.65	18.55	16141.3
18	1657598580	91.75	18.5	16148.4
19	1657598640	90.2	18.53	16144.45
20	1657598700	91.2	18.51	16146.8
21	1657598760	90.1	18.51	16145.2
22	1657598820	89.3	18.51	16144.4
23	1657598880	88.4	18.54	16143.3
24	1657598940	88.05	18.53	16140.0
25	1657599000	88.2	18.52	16138.75
26	1657599060	90.45	18.5	16143.15
27	1657599120	87.85	18.51	16137.3
28	1657599180	86.4	18.49	16134.05
29	1657599240	85.7	18.52	16131.1
30	1657599300	86.05	18.54	16133.25
31	1657599360	88.7	18.54	16139.35
32	1657599420	89.7	18.53	16142.8
33	1657599480	89.3	18.51	16140.65
34	1657599540	87.25	18.51	16137.1
35	1657599600	85.3	18.53	16133.5
36	1657599660	86.85	18.54	16136.05
37	1657599720	86.0	18.52	16135.95
38	1657599780	87.0	18.51	16136.8
39	1657599840	86.25	18.5	16135.7
40	1657599900	86.0	18.5	16134.1
41	1657599960	85.85	18.49	16133.4
42	1657600020	84.1	18.49	16129.8
43	1657600080	86.4	18.48	16135.4
44	1657600140	88.45	18.43	16140.9
45	1657600200	89.95	18.44	16144.65
46	1657600260	88.8	18.44	16142.65
47	1657600320	91.8	18.44	16147.9
48	1657600380	91.05	18.44	16145.95
49	1657600440	90.6	18.43	16146.25
50	1657600500	94.2	18.44	16152.95
51	1657600560	94.9	18.42	16153.45
52	1657600620	94.95	18.43	16151.85
53	1657600680	93.3	18.44	16148.75
54	1657600740	96.0	18.42	16153.55
55	1657600800	95.95	18.42	16151.65
56	1657600860	93.25	18.45	16146.2
57	1657600920	94.3	18.44	16148.75
58	1657600980	93.8	18.44	16147.35
59	1657601040	90.6	18.42	16142.2
60	1657601100	90.9	18.44	16140.0
61	1657601160	88.3	18.47	16135.55
62	1657601220	88.15	18.48	16137.4
63	1657601280	87.05	18.5	16136.6
64	1657601340	88.6	18.5	16136.75
