	epoch	option_close	vix_close	nifty_close
0	1657597500	126.9	18.55	16118.6
1	1657597560	132.5	18.56	16107.0
2	1657597620	130.5	18.59	16115.05
3	1657597680	127.3	18.58	16120.6
4	1657597740	125.85	18.56	16127.1
5	1657597800	129.4	18.57	16123.1
6	1657597860	127.0	18.59	16123.7
7	1657597920	124.4	18.59	16134.1
8	1657597980	125.2	18.58	16133.05
9	1657598040	119.7	18.57	16146.25
10	1657598100	125.6	18.59	16133.05
11	1657598160	125.2	18.57	16133.05
12	1657598220	122.1	18.58	16142.45
13	1657598280	119.2	18.56	16147.75
14	1657598340	122.4	18.57	16140.5
15	1657598400	125.5	18.58	16136.5
16	1657598460	123.9	18.58	16136.3
17	1657598520	119.65	18.55	16141.3
18	1657598580	116.05	18.5	16148.4
19	1657598640	116.5	18.53	16144.45
20	1657598700	116.05	18.51	16146.8
21	1657598760	118.6	18.51	16145.2
22	1657598820	118.65	18.51	16144.4
23	1657598880	119.8	18.54	16143.3
24	1657598940	118.9	18.53	16140.0
25	1657599000	118.55	18.52	16138.75
26	1657599060	115.1	18.5	16143.15
27	1657599120	118.7	18.51	16137.3
28	1657599180	119.7	18.49	16134.05
29	1657599240	120.25	18.52	16131.1
30	1657599300	119.75	18.54	16133.25
31	1657599360	115.8	18.54	16139.35
32	1657599420	115.45	18.53	16142.8
33	1657599480	115.65	18.51	16140.65
34	1657599540	118.35	18.51	16137.1
35	1657599600	120.2	18.53	16133.5
36	1657599660	119.15	18.54	16136.05
37	1657599720	119.0	18.52	16135.95
38	1657599780	117.3	18.51	16136.8
39	1657599840	118.15	18.5	16135.7
40	1657599900	119.15	18.5	16134.1
41	1657599960	118.75	18.49	16133.4
42	1657600020	120.95	18.49	16129.8
43	1657600080	118.0	18.48	16135.4
44	1657600140	114.95	18.43	16140.9
45	1657600200	112.15	18.44	16144.65
46	1657600260	114.25	18.44	16142.65
47	1657600320	111.1	18.44	16147.9
48	1657600380	112.05	18.44	16145.95
49	1657600440	112.35	18.43	16146.25
50	1657600500	108.0	18.44	16152.95
51	1657600560	107.1	18.42	16153.45
52	1657600620	107.85	18.43	16151.85
53	1657600680	109.2	18.44	16148.75
54	1657600740	107.7	18.42	16153.55
55	1657600800	108.0	18.42	16151.65
56	1657600860	110.3	18.45	16146.2
57	1657600920	108.95	18.44	16148.75
58	1657600980	109.75	18.44	16147.35
59	1657601040	113.55	18.42	16142.2
60	1657601100	112.65	18.44	16140.0
61	1657601160	115.25	18.47	16135.55
62	1657601220	116.0	18.48	16137.4
63	1657601280	117.6	18.5	16136.6
64	1657601340	116.1	18.5	16136.75
65	1657601400	116.6	18.5	16138.4
66	1657601460	118.0	18.52	16137.1
67	1657601520	118.25	18.53	16135.45
68	1657601580	116.95	18.52	16136.7
69	1657601640	115.15	18.52	16141.45
70	1657601700	112.2	18.5	16147.05
71	1657601760	112.35	18.48	16150.0
72	1657601820	109.0	18.47	16153.85
73	1657601880	109.65	18.48	16153.05
74	1657601940	109.4	18.48	16154.95
75	1657602000	110.35	18.47	16156.7
76	1657602060	111.55	18.48	16154.9
77	1657602120	109.3	18.48	16156.9
78	1657602180	111.1	18.48	16153.55
79	1657602240	111.0	18.48	16153.1
80	1657602300	112.15	18.48	16151.8
81	1657602360	108.55	18.46	16157.7
82	1657602420	110.25	18.48	16155.6
83	1657602480	111.8	18.46	16152.1
84	1657602540	110.35	18.47	16152.75
85	1657602600	112.3	18.47	16150.0
86	1657602660	110.55	18.47	16152.85
87	1657602720	110.65	18.46	16151.35
88	1657602780	112.0	18.44	16149.6
89	1657602840	113.0	18.44	16144.75
90	1657602900	112.95	18.44	16143.7
91	1657602960	112.25	18.45	16143.55
92	1657603020	111.0	18.45	16146.4
93	1657603080	111.4	18.44	16145.25
94	1657603140	109.25	18.45	16148.05
95	1657603200	107.05	18.46	16152.15
96	1657603260	107.3	18.45	16155.25
97	1657603320	106.7	18.45	16156.75
98	1657603380	108.5	18.45	16152.9
99	1657603440	107.9	18.44	16155.45
100	1657603500	108.25	18.42	16152.7
101	1657603560	107.35	18.41	16154.0
102	1657603620	106.6	18.39	16155.2
103	1657603680	106.9	18.39	16156.65
104	1657603740	106.85	18.4	16156.1
105	1657603800	108.6	18.41	16151.75
106	1657603860	109.25	18.41	16150.75
107	1657603920	109.5	18.4	16150.3
108	1657603980	108.05	18.4	16152.2
109	1657604040	109.7	18.41	16149.95
110	1657604100	109.0	18.41	16149.25
111	1657604160	109.5	18.42	16148.1
112	1657604220	107.4	18.41	16150.7
113	1657604280	108.1	18.4	16150.7
114	1657604340	111.15	18.41	16146.25
115	1657604400	112.45	18.41	16143.35
116	1657604460	110.4	18.41	16146.1
117	1657604520	110.3	18.4	16144.5
118	1657604580	109.1	18.41	16147.25
119	1657604640	110.55	18.41	16146.15
120	1657604700	112.4	18.41	16141.2
121	1657604760	112.9	18.4	16140.5
122	1657604820	114.3	18.41	16138.85
123	1657604880	113.25	18.4	16140.0
124	1657604940	114.55	18.4	16139.25
125	1657605000	115.25	18.41	16136.0
126	1657605060	115.35	18.41	16135.15
127	1657605120	115.1	18.4	16136.65
128	1657605180	115.0	18.4	16136.7
129	1657605240	114.7	18.4	16137.65
130	1657605300	115.35	18.4	16136.7
131	1657605360	117.0	18.42	16134.35
132	1657605420	116.5	18.42	16135.8
133	1657605480	117.4	18.42	16133.75
134	1657605540	119.5	18.43	16129.5
135	1657605600	123.3	18.44	16121.9
136	1657605660	124.3	18.43	16118.05
137	1657605720	122.1	18.46	16123.25
138	1657605780	120.65	18.44	16126.7
139	1657605840	123.65	18.43	16122.9
140	1657605900	124.6	18.44	16120.8
141	1657605960	125.8	18.45	16118.4
142	1657606020	123.25	18.44	16123.1
143	1657606080	122.0	18.44	16123.25
144	1657606140	128.8	18.46	16115.7
145	1657606200	130.1	18.48	16110.4
146	1657606260	127.5	18.5	16113.65
147	1657606320	123.9	18.47	16118.05
148	1657606380	129.35	18.48	16111.45
149	1657606440	126.5	18.48	16115.5
150	1657606500	130.3	18.49	16109.1
151	1657606560	122.45	18.46	16122.1
152	1657606620	121.45	18.44	16125.35
153	1657606680	124.15	18.43	16123.0
154	1657606740	123.65	18.43	16122.25
155	1657606800	122.4	18.43	16125.5
156	1657606860	120.8	18.43	16126.65
157	1657606920	118.55	18.42	16129.4
158	1657606980	120.8	18.41	16126.9
159	1657607040	122.0	18.42	16125.25
160	1657607100	120.55	18.45	16126.55
161	1657607160	119.65	18.45	16129.2
162	1657607220	119.95	18.44	16128.65
163	1657607280	121.65	18.44	16127.55
164	1657607340	123.0	18.44	16124.75
165	1657607400	125.05	18.46	16121.95
166	1657607460	123.55	18.44	16121.55
167	1657607520	122.8	18.44	16122.65
168	1657607580	124.4	18.44	16122.9
169	1657607640	121.95	18.43	16125.55
170	1657607700	122.6	18.4	16124.7
171	1657607760	122.6	18.41	16124.3
172	1657607820	122.1	18.41	16126.25
173	1657607880	124.15	18.42	16122.95
174	1657607940	123.45	18.43	16122.55
175	1657608000	124.0	18.43	16120.95
176	1657608060	125.6	18.46	16119.9
177	1657608120	122.35	18.43	16123.55
178	1657608180	121.2	18.41	16124.6
179	1657608240	123.1	18.42	16122.8
180	1657608300	124.4	18.42	16120.95
181	1657608360	124.55	18.43	16120.55
182	1657608420	126.65	18.45	16117.35
183	1657608480	127.65	18.45	16115.85
184	1657608540	129.55	18.47	16112.35
185	1657608600	133.45	18.47	16105.2
186	1657608660	142.5	18.53	16095.1
187	1657608720	142.2	18.53	16091.05
188	1657608780	142.9	18.55	16088.95
189	1657608840	143.2	18.53	16088.75
190	1657608900	140.1	18.52	16091.3
191	1657608960	141.5	18.51	16091.65
192	1657609020	139.1	18.5	16093.5
193	1657609080	141.3	18.5	16092.05
194	1657609140	142.65	18.5	16090.25
195	1657609200	143.95	18.54	16085.25
196	1657609260	137.8	18.49	16093.8
197	1657609320	136.55	18.48	16096.1
198	1657609380	130.5	18.46	16106.4
199	1657609440	134.1	18.48	16102.25
200	1657609500	134.9	18.49	16101.5
201	1657609560	132.15	18.48	16102.1
202	1657609620	126.45	18.44	16109.05
203	1657609680	128.05	18.45	16109.95
204	1657609740	131.4	18.47	16105.4
205	1657609800	131.25	18.46	16105.25
206	1657609860	134.5	18.46	16104.7
207	1657609920	133.5	18.45	16103.4
208	1657609980	138.35	18.45	16098.4
209	1657610040	135.35	18.46	16104.05
210	1657610100	139.2	18.51	16095.4
211	1657610160	139.9	18.49	16093.0
212	1657610220	139.8	18.52	16095.7
213	1657610280	140.35	18.53	16092.65
214	1657610340	143.1	18.55	16087.95
215	1657610400	145.4	18.55	16080.15
216	1657610460	142.2	18.57	16084.75
217	1657610520	152.7	18.61	16075.4
218	1657610580	150.9	18.63	16076.1
219	1657610640	149.25	18.58	16077.5
220	1657610700	150.4	18.57	16078.0
221	1657610760	147.1	18.56	16082.25
222	1657610820	146.95	18.54	16083.05
223	1657610880	147.85	18.54	16082.35
224	1657610940	149.2	18.55	16078.4
225	1657611000	149.1	18.56	16075.4
226	1657611060	143.3	18.52	16082.45
227	1657611120	144.25	18.55	16083.0
228	1657611180	151.25	18.57	16076.2
229	1657611240	151.7	18.57	16070.75
230	1657611300	146.25	18.56	16074.85
231	1657611360	147.15	18.57	16075.7
232	1657611420	148.1	18.56	16074.3
233	1657611480	145.2	18.58	16076.7
234	1657611540	145.3	18.56	16078.9
235	1657611600	141.55	18.53	16081.45
236	1657611660	140.0	18.5	16084.8
237	1657611720	143.6	18.5	16082.25
238	1657611780	146.75	18.54	16074.35
239	1657611840	143.2	18.51	16080.65
240	1657611900	142.5	18.51	16082.3
241	1657611960	137.45	18.49	16089.35
242	1657612020	138.3	18.49	16089.2
243	1657612080	136.55	18.49	16090.9
244	1657612140	135.4	18.48	16092.35
245	1657612200	138.1	18.5	16091.05
246	1657612260	136.5	18.47	16093.15
247	1657612320	137.3	18.47	16092.35
248	1657612380	138.75	18.5	16090.35
249	1657612440	138.6	18.5	16089.4
250	1657612500	139.05	18.5	16089.4
251	1657612560	139.05	18.51	16088.9
252	1657612620	139.5	18.5	16087.25
253	1657612680	139.35	18.52	16086.2
254	1657612740	133.7	18.49	16094.6
255	1657612800	138.95	18.51	16089.2
256	1657612860	138.5	18.52	16089.55
257	1657612920	138.0	18.51	16090.7
258	1657612980	133.5	18.47	16095.3
259	1657613040	129.1	18.49	16103.05
260	1657613100	127.3	18.47	16106.0
261	1657613160	125.75	18.46	16107.95
262	1657613220	127.45	18.48	16107.35
263	1657613280	129.8	18.48	16103.5
264	1657613340	131.65	18.49	16099.5
265	1657613400	131.7	18.49	16100.15
266	1657613460	127.85	18.47	16104.8
267	1657613520	125.4	18.45	16107.0
268	1657613580	124.65	18.42	16108.8
269	1657613640	127.8	18.46	16106.55
270	1657613700	130.25	18.48	16101.15
271	1657613760	129.1	18.47	16104.55
272	1657613820	128.75	18.47	16103.4
273	1657613880	129.55	18.48	16102.75
274	1657613940	126.5	18.48	16108.0
275	1657614000	128.8	18.49	16106.65
276	1657614060	126.65	18.49	16104.15
277	1657614120	125.3	18.43	16107.85
278	1657614180	120.7	18.4	16116.3
279	1657614240	121.6	18.44	16113.85
280	1657614300	123.9	18.45	16113.4
281	1657614360	125.0	18.47	16112.65
282	1657614420	129.65	18.49	16104.95
283	1657614480	134.25	18.49	16099.1
284	1657614540	136.45	18.49	16096.7
285	1657614600	136.5	18.5	16095.1
286	1657614660	130.5	18.49	16101.2
287	1657614720	129.4	18.49	16104.15
288	1657614780	127.75	18.49	16105.85
289	1657614840	126.3	18.48	16107.45
290	1657614900	124.95	18.46	16109.55
291	1657614960	116.6	18.4	16119.3
292	1657615020	117.05	18.41	16119.5
293	1657615080	115.25	18.39	16124.55
294	1657615140	117.3	18.4	16122.8
295	1657615200	115.3	18.41	16124.15
296	1657615260	114.55	18.41	16127.0
297	1657615320	113.65	18.4	16128.8
298	1657615380	112.3	18.41	16131.0
299	1657615440	109.1	18.38	16134.95
300	1657615500	111.8	18.36	16130.9
301	1657615560	110.2	18.37	16132.6
302	1657615620	111.4	18.37	16131.5
303	1657615680	110.55	18.36	16132.75
304	1657615740	110.0	18.35	16132.95
305	1657615800	110.15	18.34	16134.6
306	1657615860	112.95	18.33	16129.7
307	1657615920	113.45	18.34	16128.0
308	1657615980	113.0	18.33	16126.4
309	1657616040	115.2	18.34	16122.75
310	1657616100	115.6	18.35	16121.15
311	1657616160	116.35	18.33	16121.45
312	1657616220	112.15	18.3	16129.55
313	1657616280	112.45	18.32	16128.0
314	1657616340	110.65	18.32	16129.9
315	1657616400	107.3	18.31	16135.6
316	1657616460	102.9	18.25	16143.6
317	1657616520	105.0	18.27	16142.45
318	1657616580	105.65	18.26	16138.65
319	1657616640	105.65	18.27	16139.85
320	1657616700	104.65	18.26	16139.3
321	1657616760	106.6	18.27	16140.0
322	1657616820	108.4	18.28	16133.8
323	1657616880	108.5	18.3	16133.3
324	1657616940	110.85	18.29	16128.4
325	1657617000	109.85	18.29	16130.65
326	1657617060	114.7	18.27	16123.9
327	1657617120	114.8	18.28	16121.7
328	1657617180	116.2	18.28	16118.3
329	1657617240	115.65	18.27	16118.7
