,epoch,PE_15850,vix_close,CE_15900,PE_15800,CE_15950,PE_15750,CE_16000,PE_15700,CE_16050,PE_15650,CE_16100,PE_15600,CE_16150,PE_15550,CE_16200,PE_15500,CE_16250,PE_15450,CE_16300,PE_15400,CE_16350,PE_15350,CE_16400,PE_15300,CE_16450,nifty_open,nifty_high,nifty_low,nifty_close,nifty_volume
63,1656305280,126.75,20.91,125.8,105.6,102.05,86.9,81.5,72.45,63.4,59.25,48.7,48.95,36.6,40.35,27.0,33.25,19.55,27.1,14.15,22.35,10.05,18.45,7.3,15.15,5.4,15870.0,15870.85,15867.45,15868.35,0
64,1656305340,125.4,20.92,127.45,104.4,103.55,86.55,82.8,71.65,64.3,59.05,49.45,48.9,37.15,40.15,27.65,33.3,19.85,27.3,14.35,22.35,10.35,18.35,7.5,15.15,5.5,15868.45,15870.85,15867.55,15868.6,0
65,1656305400,124.75,20.92,127.4,104.1,103.7,86.2,82.5,71.3,64.25,58.75,49.25,48.65,36.85,40.05,27.35,32.95,19.65,27.0,14.05,22.2,9.95,18.25,7.1,15.05,5.25,15868.85,15868.85,15866.1,15868.3,0
66,1656305460,121.45,20.86,130.05,101.25,106.55,84.0,84.8,69.35,66.5,57.0,51.4,47.3,38.55,38.85,28.65,31.85,20.7,26.1,14.85,21.4,10.55,17.55,7.5,14.65,5.45,15868.7,15879.35,15868.35,15878.75,0
67,1656305520,117.75,20.86,133.05,97.65,108.65,80.45,86.85,66.4,68.1,54.7,52.0,45.15,39.2,37.0,29.15,30.65,21.0,25.15,15.2,20.65,10.75,17.15,7.55,14.15,5.45,15877.95,15886.35,15877.55,15884.75,0
68,1656305580,120.45,20.87,130.65,100.2,106.6,82.35,85.4,68.25,66.75,56.25,51.3,46.35,38.5,38.2,28.75,31.5,20.7,25.8,14.9,21.35,10.5,17.65,7.55,14.5,5.5,15885.1,15886.1,15878.8,15880.15,0
69,1656305640,119.3,20.86,132.7,99.05,108.25,81.7,86.65,67.45,67.9,55.9,52.1,45.95,39.2,37.7,29.1,31.25,21.15,25.6,15.15,21.15,10.7,17.5,7.65,14.5,5.55,15880.15,15882.05,15878.25,15881.35,0
70,1656305700,115.7,20.88,136.0,96.2,111.1,79.65,89.8,65.65,70.1,54.1,53.85,44.8,40.6,36.75,30.15,30.55,21.75,25.0,15.6,20.7,11.0,17.05,7.8,14.25,5.7,15881.55,15892.95,15881.2,15891.7,0
71,1656305760,119.0,20.89,133.0,99.3,108.35,81.75,86.65,67.7,67.85,55.85,52.15,46.05,39.3,38.0,29.2,31.55,21.15,25.8,15.1,21.3,10.7,17.55,7.65,14.6,5.55,15891.2,15891.25,15883.15,15883.75,0
72,1656305820,118.2,20.85,134.2,98.35,109.5,81.5,87.3,67.35,68.35,55.4,52.55,45.8,39.45,37.9,29.35,31.2,21.25,25.55,15.1,21.05,10.7,17.45,7.6,14.45,5.55,15883.3,15887.0,15878.0,15885.75,0
73,1656305880,118.4,20.87,133.4,99.0,108.55,81.9,86.95,67.7,68.05,55.6,52.25,46.15,39.15,38.05,29.2,31.4,21.1,25.75,15.1,21.25,10.65,17.45,7.6,14.45,5.5,15885.6,15885.65,15880.35,15884.45,0
74,1656305940,115.7,20.87,135.9,96.55,111.0,79.05,88.85,65.5,69.65,53.75,53.5,44.7,40.25,36.7,30.0,30.3,21.6,25.0,15.5,20.65,10.9,16.95,7.75,14.15,5.65,15884.05,15890.35,15883.85,15890.35,0
75,1656306000,119.4,20.89,132.5,99.45,108.5,81.85,86.75,67.7,67.7,56.0,51.9,46.25,38.95,37.9,29.0,31.3,20.85,25.6,15.1,21.05,10.75,17.4,7.65,14.5,5.6,15889.85,15890.4,15881.4,15882.45,0
76,1656306060,117.7,20.89,134.35,97.95,109.25,80.9,87.55,66.95,68.5,55.25,52.55,45.75,39.5,37.55,29.25,30.95,21.1,25.4,15.15,20.85,10.8,17.2,7.7,14.3,5.6,15882.4,15885.85,15880.15,15885.6,0
