,epoch,PE_16100,vix_close,CE_16150,PE_16050,CE_16200,PE_16000,CE_16250,PE_15950,CE_16300,PE_15900,CE_16350,PE_15850,CE_16400,PE_15800,CE_16450,PE_15750,CE_16500,PE_15700,CE_16550,PE_15650,CE_16600,PE_15600,CE_16650,PE_15550,CE_16700,nifty_open,nifty_high,nifty_low,nifty_close,nifty_volume
82,1657688820,94.5,18.32,49.55,69.9,33.95,50.25,22.4,35.5,14.2,24.3,8.6,16.3,5.25,11.0,3.25,7.35,2.15,5.05,1.5,3.65,1.15,2.7,1.05,2.0,0.9,16068.7,16071.6,16067.95,16069.0,0
83,1657688880,94.85,18.31,49.4,70.2,33.8,50.85,22.3,35.85,14.15,24.6,8.5,16.45,5.2,11.1,3.25,7.45,2.2,5.15,1.55,3.7,1.15,2.7,1.05,1.9,0.9,16069.8,16069.8,16065.45,16068.75,0
84,1657688940,94.35,18.31,50.3,69.5,34.4,50.1,22.8,35.15,14.45,24.15,8.7,16.15,5.25,10.8,3.25,7.25,2.15,5.0,1.5,3.6,1.15,2.65,1.05,2.0,0.9,16068.1,16068.95,16064.2,16068.95,0
85,1657689000,90.4,18.26,50.9,66.4,34.95,47.4,23.05,33.0,14.65,22.3,8.9,14.85,5.35,9.85,3.35,6.5,2.15,4.55,1.5,3.3,1.15,2.45,1.05,1.8,0.9,16068.9,16075.15,16067.75,16074.7,0
86,1657689060,90.55,18.26,51.0,66.5,35.05,47.4,23.2,33.1,14.65,22.25,8.9,14.9,5.35,9.8,3.25,6.45,2.15,4.55,1.55,3.25,1.15,2.4,1.0,1.85,0.85,16074.55,16076.55,16071.8,16075.0,0
87,1657689120,95.0,18.27,49.35,69.9,33.8,50.3,22.3,35.4,14.2,24.0,8.55,16.0,5.25,10.65,3.3,7.0,2.1,4.8,1.55,3.4,1.2,2.45,1.05,1.85,0.85,16075.8,16077.65,16070.5,16070.5,0
88,1657689180,94.6,18.28,49.4,69.8,33.85,50.0,22.45,34.95,14.25,23.85,8.65,15.85,5.25,10.65,3.2,7.0,2.05,4.8,1.45,3.5,1.15,2.55,1.0,1.9,0.95,16069.7,16071.65,16068.1,16070.15,0
89,1657689240,92.4,18.26,50.5,67.95,34.7,48.6,23.05,33.85,14.5,22.95,8.75,15.25,5.3,10.2,3.2,6.7,2.05,4.6,1.5,3.35,1.1,2.5,1.0,1.9,0.85,16069.95,16075.4,16069.95,16074.1,0
90,1657689300,87.6,18.23,52.7,63.95,36.1,45.7,23.9,31.8,15.1,21.35,9.1,13.95,5.5,9.35,3.3,6.1,2.15,4.25,1.5,3.1,1.15,2.35,1.0,1.75,0.95,16073.75,16081.75,16072.6,16081.75,0
91,1657689360,89.05,18.26,51.95,65.15,35.6,46.5,23.45,32.25,14.8,21.8,8.95,14.35,5.4,9.55,3.25,6.25,2.15,4.35,1.5,3.15,1.15,2.35,1.0,1.75,0.9,16081.35,16082.6,16079.7,16079.8,0
