	epoch	option_close	vix_close	nifty_close
0	1655696700	347.55	23.01	15324.9
1	1655696760	352.0	23.26	15320.65
2	1655696820	349.95	23.19	15317.9
3	1655696880	361.5	23.21	15338.35
4	1655696940	352.4	23.1	15325.9
5	1655697000	360.8	23.1	15324.5
6	1655697060	355.9	23.16	15330.2
7	1655697120	350.8	23.15	15316.75
8	1655697180	345.15	23.1	15312.75
9	1655697240	330.0	23.17	15290.0
10	1655697300	332.7	23.13	15297.05
11	1655697360	335.8	23.18	15295.5
12	1655697420	331.75	23.14	15293.25
13	1655697480	317.85	23.08	15269.2
14	1655697540	315.85	23.19	15269.1
15	1655697600	307.65	23.19	15258.85
16	1655697660	301.95	23.23	15251.15
17	1655697720	314.25	23.21	15271.35
18	1655697780	318.35	23.2	15278.35
19	1655697840	305.45	23.26	15261.7
20	1655697900	303.9	23.37	15254.75
21	1655697960	294.65	23.43	15240.5
22	1655698020	301.15	23.42	15243.4
23	1655698080	295.85	23.4	15239.1
24	1655698140	285.6	23.43	15223.15
25	1655698200	284.0	23.39	15219.2
26	1655698260	276.9	23.52	15206.9
27	1655698320	283.75	23.53	15209.9
28	1655698380	281.5	23.47	15214.3
29	1655698440	273.05	23.55	15202.4
30	1655698500	268.1	23.58	15192.9
31	1655698560	273.05	23.63	15204.4
32	1655698620	276.7	23.57	15213.15
33	1655698680	282.6	23.56	15218.35
34	1655698740	281.15	23.46	15216.55
35	1655698800	290.0	23.35	15230.4
36	1655698860	296.0	23.34	15246.4
37	1655698920	298.0	23.3	15253.6
38	1655698980	301.35	23.26	15254.45
39	1655699040	300.0	23.24	15256.75
40	1655699100	308.25	23.18	15270.0
41	1655699160	302.4	23.2	15267.55
42	1655699220	308.0	23.16	15269.95
43	1655699280	304.25	23.22	15263.05
44	1655699340	306.75	23.2	15265.45
45	1655699400	325.45	23.13	15295.65
46	1655699460	333.65	23.0	15305.75
47	1655699520	335.95	22.99	15309.65
48	1655699580	336.85	23.0	15311.2
49	1655699640	333.9	23.07	15304.05
50	1655699700	326.7	23.07	15303.95
51	1655699760	341.15	23.01	15312.7
52	1655699820	343.05	23.0	15319.9
53	1655699880	336.8	23.02	15307.8
54	1655699940	329.05	23.0	15301.6
55	1655700000	317.8	23.05	15280.85
56	1655700060	314.85	23.06	15280.65
57	1655700120	317.95	23.08	15280.55
58	1655700180	322.8	23.07	15285.55
59	1655700240	332.0	23.03	15299.0
60	1655700300	342.15	22.97	15315.75
61	1655700360	350.35	22.93	15325.0
62	1655700420	349.15	22.91	15325.05
63	1655700480	340.65	22.92	15313.05
64	1655700540	339.55	22.96	15313.75
65	1655700600	334.8	22.95	15304.6
66	1655700660	337.2	22.93	15305.05
67	1655700720	331.3	22.98	15304.6
68	1655700780	325.45	23.0	15289.35
69	1655700840	321.15	22.99	15284.2
70	1655700900	316.2	23.03	15276.6
71	1655700960	320.4	23.05	15281.65
72	1655701020	313.35	23.02	15271.7
73	1655701080	310.6	23.06	15268.9
74	1655701140	308.85	23.03	15272.0
75	1655701200	300.0	23.08	15256.05
76	1655701260	304.1	23.09	15260.75
77	1655701320	308.35	23.1	15264.6
78	1655701380	304.05	23.1	15259.85
79	1655701440	303.85	23.06	15266.1
80	1655701500	299.95	23.09	15257.65
81	1655701560	309.85	23.04	15269.3
82	1655701620	312.0	23.0	15276.45
83	1655701680	322.7	22.93	15292.3
84	1655701740	328.35	22.89	15302.25
85	1655701800	324.95	22.84	15291.4
86	1655701860	312.4	22.92	15275.6
87	1655701920	327.7	22.91	15300.1
88	1655701980	328.5	22.91	15301.3
89	1655702040	329.7	22.87	15304.65
90	1655702100	329.1	22.92	15297.9
91	1655702160	322.25	22.97	15285.5
92	1655702220	320.2	23.0	15282.8
93	1655702280	320.55	23.01	15287.6
94	1655702340	320.15	23.02	15288.35
95	1655702400	319.5	23.02	15288.0
96	1655702460	326.0	22.97	15294.15
97	1655702520	323.0	22.98	15289.8
98	1655702580	317.9	23.0	15282.0
99	1655702640	308.85	23.01	15273.65
100	1655702700	308.85	23.03	15270.85
101	1655702760	309.2	23.05	15268.15
102	1655702820	303.6	23.08	15261.55
103	1655702880	305.8	23.06	15267.5
