	epoch	option_close	vix_close	nifty_close
0	1656992700	0.7	20.85	15911.5
1	1656992760	0.7	20.78	15918.2
2	1656992820	0.8	20.76	15919.95
3	1656992880	0.65	20.71	15928.0
4	1656992940	0.65	20.72	15931.1
5	1656993000	0.65	20.72	15933.45
6	1656993060	0.65	20.74	15926.8
7	1656993120	0.65	20.75	15916.5
8	1656993180	0.65	20.72	15926.7
9	1656993240	0.65	20.73	15919.6
10	1656993300	0.65	20.77	15913.95
11	1656993360	0.65	20.73	15922.45
12	1656993420	0.65	20.71	15916.3
13	1656993540	0.65	20.73	15914.1
14	1656993600	0.65	20.76	15921.9
15	1656993660	0.65	20.75	15918.3
16	1656993720	0.65	20.73	15924.25
17	1656993780	0.65	20.73	15923.8
18	1656993840	0.65	20.72	15917.6
19	1656993900	0.65	20.73	15912.25
20	1656993960	0.5	20.75	15906.8
21	1656994020	0.5	20.75	15909.3
22	1656994080	0.5	20.76	15916.2
23	1656994140	0.5	20.74	15912.55
24	1656994260	0.5	20.75	15920.65
25	1656994320	0.5	20.71	15929.7
26	1656994380	0.5	20.65	15944.55
27	1656994440	0.5	20.65	15949.55
28	1656994500	0.5	20.63	15955.95
29	1656994560	0.5	20.61	15958.45
30	1656994620	0.5	20.62	15958.1
31	1656994800	0.5	20.6	15959.1
32	1656994860	0.5	20.63	15954.9
33	1656994920	0.5	20.65	15957.05
34	1656994980	0.5	20.66	15959.5
35	1656995100	0.5	20.64	15958.9
36	1656995160	0.5	20.62	15970.5
37	1656995220	0.5	20.64	15970.25
38	1656995280	0.5	20.63	15964.8
39	1656995340	0.5	20.61	15963.95
40	1656995400	0.5	20.58	15968.85
41	1656995460	0.5	20.61	15970.7
42	1656995520	0.5	20.61	15966.55
43	1656995640	0.5	20.6	15965.85
44	1656995700	0.5	20.58	15967.5
45	1656995820	0.5	20.57	15969.45
46	1656995880	0.5	20.57	15974.55
47	1656995940	0.5	20.56	15974.7
48	1656996000	0.5	20.55	15975.35
49	1656996060	0.5	20.56	15981.15
50	1656996120	0.5	20.53	15985.5
51	1656996180	0.5	20.54	15978.1
52	1656996240	0.5	20.55	15975.75
53	1656996300	0.5	20.53	15971.15
54	1656996360	0.5	20.54	15970.65
55	1656996420	0.5	20.56	15963.1
56	1656996480	0.5	20.56	15971.1
57	1656996540	0.5	20.56	15973.35
58	1656996600	0.5	20.55	15973.2
59	1656996900	0.5	20.56	15970.35
60	1656997080	0.5	20.57	15970.75
61	1656997200	0.5	20.56	15973.5
62	1656997260	0.5	20.57	15968.2
63	1656997320	0.5	20.57	15964.6
