	epoch	option_close	vix_close	nifty_close
0	1656906300	331.85	21.98	15785.75
1	1656906360	317.75	22.08	15772.65
2	1656906420	303.6	22.19	15751.7
3	1656906480	289.7	22.17	15732.65
4	1656906540	271.9	22.21	15704.75
5	1656906600	276.95	22.12	15718.9
6	1656906660	280.0	22.06	15725.3
7	1656906720	288.55	22.02	15741.95
8	1656906780	294.75	21.92	15752.3
9	1656906840	299.1	21.85	15755.55
10	1656906900	301.65	21.85	15756.25
11	1656906960	290.4	21.87	15744.4
12	1656907020	285.9	21.88	15734.6
13	1656907080	287.55	21.93	15736.65
14	1656907140	291.0	21.92	15741.8
15	1656907200	283.3	21.94	15732.9
16	1656907260	285.6	21.92	15737.05
17	1656907320	277.8	21.96	15727.0
18	1656907380	272.85	21.95	15717.15
19	1656907440	275.5	21.94	15720.85
20	1656907500	271.0	21.92	15712.7
21	1656907560	284.3	21.84	15735.85
22	1656907620	280.75	21.87	15733.05
23	1656907680	282.75	21.85	15734.4
24	1656907740	286.1	21.85	15740.2
25	1656907800	281.25	21.87	15733.65
26	1656907860	280.45	21.9	15731.75
27	1656907920	274.0	21.96	15724.1
28	1656907980	268.35	21.93	15716.15
29	1656908040	268.0	21.94	15716.45
30	1656908100	268.95	21.91	15714.7
31	1656908160	264.8	21.9	15709.1
32	1656908220	249.45	21.92	15688.9
33	1656908280	250.55	21.96	15690.45
34	1656908340	255.35	21.92	15697.25
35	1656908400	258.0	21.93	15698.2
36	1656908460	255.35	21.9	15698.6
37	1656908520	248.8	21.96	15688.35
38	1656908580	254.9	21.96	15693.0
39	1656908640	252.9	21.94	15691.75
40	1656908700	252.9	21.96	15692.75
41	1656908760	257.85	21.92	15697.2
42	1656908820	254.05	21.96	15692.95
43	1656908880	254.9	21.94	15693.05
44	1656908940	252.7	21.94	15691.6
45	1656909000	255.25	21.93	15694.65
46	1656909060	254.4	21.93	15693.65
47	1656909120	251.55	21.98	15687.15
48	1656909180	248.85	22.03	15685.15
49	1656909240	242.75	22.06	15674.3
50	1656909300	240.25	22.1	15668.85
51	1656909360	245.0	22.08	15677.5
52	1656909420	246.0	22.07	15680.95
53	1656909480	247.15	22.02	15684.65
