	epoch	option_close	vix_close	nifty_close
0	1657770300	43.1	18.34	16022.5
1	1657770360	36.0	18.48	16009.1
2	1657770420	37.25	18.48	16012.05
3	1657770480	41.55	18.42	16025.9
4	1657770540	41.9	18.44	16024.85
5	1657770600	46.75	18.34	16038.85
6	1657770660	45.4	18.3	16035.2
7	1657770720	41.7	18.28	16024.45
8	1657770780	40.15	18.29	16021.15
9	1657770840	37.15	18.29	16012.65
10	1657770900	34.05	18.31	16004.45
11	1657770960	33.8	18.3	16005.3
12	1657771020	33.3	18.32	16003.65
13	1657771080	32.0	18.34	16001.9
14	1657771140	33.25	18.28	16005.4
15	1657771200	35.3	18.26	16013.65
16	1657771260	36.75	18.24	16024.1
17	1657771320	33.95	18.25	16017.1
18	1657771380	39.9	18.26	16035.75
19	1657771440	43.15	18.27	16040.55
20	1657771500	49.0	18.27	16047.6
21	1657771560	46.35	18.29	16038.25
22	1657771620	45.5	18.31	16036.1
23	1657771680	46.9	18.3	16039.05
24	1657771740	46.75	18.3	16035.95
25	1657771800	48.0	18.31	16039.95
26	1657771860	47.5	18.32	16040.8
27	1657771920	49.55	18.3	16043.25
28	1657771980	46.0	18.32	16038.4
29	1657772040	43.55	18.34	16033.3
30	1657772100	43.55	18.34	16036.7
31	1657772160	45.3	18.33	16037.6
32	1657772220	47.4	18.34	16040.45
33	1657772280	45.45	18.33	16038.15
34	1657772340	49.95	18.33	16046.4
35	1657772400	51.2	18.32	16049.0
36	1657772460	53.0	18.3	16051.95
37	1657772520	53.35	18.29	16053.85
38	1657772580	52.6	18.28	16054.3
39	1657772640	54.65	18.25	16055.05
40	1657772700	56.5	18.25	16059.9
41	1657772760	60.1	18.26	16064.55
42	1657772820	60.1	18.28	16064.4
43	1657772880	60.5	18.29	16065.5
44	1657772940	61.55	18.28	16066.3
45	1657773000	58.35	18.32	16061.0
46	1657773060	56.7	18.3	16058.15
47	1657773120	60.55	18.28	16061.6
48	1657773180	60.85	18.28	16063.25
49	1657773240	61.6	18.31	16064.05
50	1657773300	57.6	18.31	16060.7
51	1657773360	54.4	18.31	16056.9
52	1657773420	52.55	18.31	16052.1
53	1657773480	52.85	18.31	16052.95
54	1657773540	52.15	18.3	16049.6
55	1657773600	51.55	18.29	16048.05
56	1657773660	48.45	18.29	16043.7
57	1657773720	47.8	18.27	16042.9
