	epoch	option_close	vix_close	nifty_close
0	1657511100	15.0	19.19	16137.2
1	1657511160	14.55	19.13	16148.25
2	1657511220	14.25	19.08	16153.05
3	1657511280	14.25	19.06	16158.65
4	1657511340	14.2	19.16	16158.6
5	1657511400	14.35	19.17	16152.5
6	1657511460	13.9	19.18	16147.7
7	1657511520	14.15	19.19	16142.85
8	1657511580	14.05	19.19	16144.75
9	1657511640	14.0	19.19	16142.0
10	1657511700	13.3	19.14	16147.75
11	1657511760	13.4	19.15	16145.45
12	1657511820	13.2	19.13	16145.75
13	1657511880	13.25	19.13	16145.35
14	1657511940	13.55	19.14	16140.0
15	1657512000	13.5	19.14	16138.4
16	1657512060	13.95	19.14	16135.05
17	1657512120	14.0	19.12	16125.2
18	1657512180	13.7	19.13	16131.65
19	1657512240	13.4	19.12	16127.85
20	1657512300	13.5	19.12	16124.6
21	1657512360	12.65	19.12	16136.75
22	1657512420	13.0	19.13	16135.85
23	1657512480	13.6	19.14	16123.85
24	1657512540	13.55	19.12	16124.05
25	1657512600	12.95	19.11	16135.4
26	1657512660	12.95	19.14	16139.0
27	1657512720	12.55	19.1	16145.15
28	1657512780	12.9	19.1	16142.85
29	1657512840	12.35	19.05	16155.0
30	1657512900	11.95	19.04	16161.05
31	1657512960	12.05	19.06	16156.85
32	1657513020	12.2	19.05	16153.2
33	1657513080	12.15	19.06	16152.75
34	1657513140	12.2	19.07	16157.8
35	1657513200	12.1	19.08	16156.65
36	1657513260	11.85	19.08	16158.3
37	1657513320	11.9	19.08	16157.35
38	1657513380	12.0	19.08	16151.55
39	1657513440	12.25	19.06	16146.1
40	1657513500	12.35	19.04	16141.7
41	1657513560	12.0	19.02	16150.9
42	1657513620	12.3	19.05	16137.25
43	1657513680	12.15	19.04	16143.5
44	1657513740	11.9	19.05	16144.65
45	1657513800	11.8	19.03	16144.4
46	1657513860	11.35	19.05	16153.9
47	1657513920	11.55	19.03	16156.6
48	1657513980	11.65	19.04	16156.25
49	1657514040	11.65	19.02	16156.9
50	1657514100	11.65	19.03	16153.15
51	1657514160	11.6	19.03	16155.65
52	1657514220	10.95	19.02	16162.15
53	1657514280	11.0	19.03	16160.9
54	1657514340	10.8	19.0	16164.95
55	1657514400	11.1	19.02	16164.65
56	1657514460	11.0	19.01	16165.3
57	1657514520	10.25	18.97	16171.05
58	1657514580	10.2	18.99	16171.4
59	1657514640	10.45	18.99	16167.5
60	1657514700	10.7	18.99	16165.5
61	1657514760	10.4	19.0	16172.0
62	1657514820	10.45	19.0	16170.3
63	1657514880	10.65	19.02	16162.25
64	1657514940	10.8	19.03	16159.15
65	1657515000	10.65	19.02	16157.95
66	1657515060	10.75	19.02	16156.15
67	1657515120	10.85	19.0	16154.7
68	1657515180	10.8	19.0	16156.35
69	1657515240	10.4	18.97	16159.75
70	1657515300	10.55	18.97	16162.5
71	1657515360	10.4	18.95	16164.1
72	1657515420	10.5	18.96	16160.65
73	1657515480	10.75	18.94	16158.75
74	1657515540	10.4	18.94	16165.2
75	1657515600	10.75	18.95	16160.1
76	1657515660	10.75	18.95	16156.1
77	1657515720	10.75	18.95	16153.5
78	1657515780	10.75	18.95	16153.75
79	1657515840	10.7	18.95	16152.25
80	1657515900	10.55	18.95	16156.9
81	1657515960	10.45	18.95	16155.5
82	1657516020	10.6	18.95	16153.3
83	1657516080	10.7	18.95	16151.3
84	1657516140	10.9	18.97	16146.85
85	1657516200	10.9	18.96	16145.4
86	1657516260	10.8	18.97	16149.15
87	1657516320	11.05	18.96	16144.0
88	1657516380	11.0	18.96	16149.85
89	1657516440	10.75	18.96	16152.0
90	1657516500	10.75	18.95	16153.4
91	1657516560	10.75	18.95	16151.8
92	1657516620	10.75	18.97	16151.8
93	1657516680	11.1	18.96	16150.3
94	1657516740	11.2	18.99	16148.2
